12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,205,8,9,202,202,9,205,201,205,9,202,202,9,8,205,12,12,12
12,12,12,8,7,202,202,9,8,203,203,7,202,202,9,8,12,12,12,12
12,12,12,8,9,8,8,7,8,8,8,9,8,9,8,8,12,12,12,12
12,12,12,2,7,7,2,9,9,8,9,9,2,7,7,2,12,12,12,12
12,12,12,10,9,9,10,9,9,8,9,9,10,9,9,10,12,12,12,12
12,12,12,10,9,9,2,7,7,2,9,9,10,9,9,10,12,12,12,12
12,12,12,10,9,9,10,9,9,10,9,9,2,7,7,2,12,12,12,12
12,12,12,2,7,7,2,9,9,10,9,9,10,9,9,10,12,12,12,12
12,12,12,10,9,9,10,9,9,2,7,7,2,9,9,10,12,12,12,12
12,12,12,10,9,9,10,9,9,10,9,9,10,9,9,10,12,12,12,12
12,12,12,10,9,9,2,7,7,2,9,9,2,7,7,2,12,12,12,12
12,12,12,8,9,9,10,9,9,10,9,9,10,9,9,8,12,12,12,12
12,12,5,8,7,7,2,9,9,2,7,7,2,9,9,8,5,12,12,12
12,12,12,10,9,9,10,9,9,10,9,9,10,9,9,10,12,12,12,12
12,12,12,2,7,7,2,9,9,10,9,9,2,7,7,2,12,12,12,12
12,12,12,10,9,9,10,9,9,10,9,9,10,9,9,10,12,12,12,12
12,12,12,10,9,9,2,7,7,2,9,9,2,7,7,2,12,12,12,12
12,12,12,10,9,9,10,9,9,10,9,9,10,9,9,8,12,12,12,12
12,12,12,2,7,7,2,9,9,2,7,7,2,9,9,8,12,12,12,12
12,12,12,8,9,9,10,9,9,10,9,9,8,9,9,8,12,12,12,12
12,12,12,8,9,9,2,7,7,2,9,9,8,9,9,8,12,12,12,12
12,12,12,8,9,9,8,9,9,8,9,9,8,9,9,8,12,12,12,12
12,12,12,8,7,8,102,7,8,8,8,7,8,102,9,8,12,12,12,12
12,12,12,8,9,102,102,9,8,103,103,9,102,102,7,8,12,12,12,12
12,12,105,8,9,8,102,9,105,101,105,9,102,8,9,105,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
