12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,13,2,10,2,10,2,13,12,12,12,12,12,12,12,12,12,12,12
12,12,12,11,11,11,11,11,11,11,11,12,13,8,10,4,2,8,12,11,11,11,11,11,11,11,11,12,12,12
12,12,12,11,12,12,12,12,12,12,12,11,12,12,8,10,8,13,12,11,12,12,12,12,12,12,12,11,12,12
12,12,11,12,8,8,8,8,11,12,12,11,12,12,8,5,12,12,11,12,12,11,8,8,8,8,12,11,12,12
12,12,11,12,8,2,8,2,8,11,12,12,11,12,12,12,12,12,11,12,12,11,8,2,8,2,8,12,11,12
12,11,12,8,8,8,8,8,8,11,12,12,11,12,12,12,12,11,12,12,11,8,8,8,8,8,8,12,11,12
12,11,12,8,8,104,8,103,103,8,11,12,12,11,12,12,12,11,12,12,11,8,203,203,204,8,8,8,12,11
11,12,13,8,8,8,103,101,103,8,11,12,11,11,12,12,11,11,12,11,8,203,201,203,8,8,8,13,12,11
11,12,12,13,8,104,8,103,103,8,8,12,12,11,12,12,12,11,12,12,8,8,203,203,204,8,8,13,12,11
11,12,12,13,8,8,8,105,12,12,12,12,11,12,12,12,12,11,12,12,12,205,8,8,8,8,13,12,12,11
12,11,12,12,13,8,105,105,12,12,12,12,11,12,12,12,12,12,11,12,12,205,205,8,8,8,13,12,12,11
12,11,12,12,11,12,12,12,12,12,12,11,12,12,12,12,12,12,11,12,12,12,12,12,12,11,12,12,11,12
12,12,11,12,12,11,11,11,11,11,11,11,12,12,13,12,12,12,12,11,11,11,11,11,11,11,12,12,11,12
12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,8,10,8,9,12,12,12,12,12,12,12,12,12,12,12,12,11
12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,9,8,8,13,12,12,12,12,12,12,12,13,9,11,11
11,13,13,13,13,13,13,12,12,12,12,5,8,8,8,8,7,8,8,8,8,5,12,12,12,13,13,2,9,11
11,2,8,8,8,8,8,9,8,8,8,8,2,2,8,9,8,2,2,2,8,8,8,9,8,8,2,9,11,11
11,11,2,2,2,2,8,7,8,2,2,4,2,2,8,7,8,2,2,4,2,2,8,7,8,2,2,2,9,11
11,11,11,11,11,11,9,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11,9,11,11,11,11,9,11
11,11,11,11,11,11,11,9,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,9,11,11,11,9,11
11,11,11,11,11,11,11,9,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,9,11,11,11,9,11,11
