11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,10,8,6,6,8,8,10,11,11,11,11,10,8,8,8,8,8,10,11
11,10,10,6,10,6,6,6,103,103,101,103,103,8,6,6,6,6,6,10
11,10,6,11,6,11,10,6,8,103,103,8,6,6,10,11,6,11,6,10
11,10,6,11,6,11,6,11,6,11,6,11,6,11,10,11,6,11,6,10
11,10,6,2,6,102,6,11,6,11,6,11,6,11,6,102,6,2,6,10
11,10,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,102,6,102,6,102,6,102,6,102,6,102,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,2,6,11,6,2,6,2,6,11,6,2,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,2,6,2,6,2,6,2,6,2,6,2,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,2
11,2,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,10
11,10,6,2,6,2,6,11,6,11,6,11,6,11,6,2,6,2,6,10
11,10,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,11,6,10
11,10,6,11,6,11,10,10,6,8,203,203,8,6,10,11,6,11,6,10
11,10,6,6,6,6,6,6,203,203,201,203,203,6,6,6,6,6,10,10
11,10,10,8,8,8,8,8,10,11,11,11,11,10,8,8,8,8,10,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
