11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,9,11,11,11,11,11,11,10,10,10,10,10,10,10,11
11,10,8,8,8,6,6,6,6,6,6,10,10,11,9,10,10,10,10,10,10,11,10,8,8,2,2,2,10,11
11,10,104,103,103,6,10,10,10,2,11,11,11,11,9,11,11,11,10,10,10,10,11,4,4,2,2,2,10,11
11,8,103,101,103,8,8,11,11,11,10,10,11,11,9,10,10,11,10,10,10,10,11,11,11,11,11,10,10,11
11,10,104,103,103,8,8,11,10,8,10,10,10,10,7,10,10,11,10,10,11,10,10,10,10,10,10,11,10,11
11,11,8,6,8,8,8,8,8,10,10,10,10,10,9,10,10,11,10,10,11,10,10,10,10,10,11,10,10,11
11,11,11,6,8,8,8,8,8,2,11,11,11,10,9,10,10,10,10,10,11,10,10,10,11,11,11,11,10,11
10,8,6,11,10,8,8,2,11,11,11,11,11,11,9,10,10,10,10,11,11,10,10,6,6,6,6,11,10,11
10,10,6,11,10,10,11,11,11,11,10,10,10,10,9,11,11,11,11,11,6,6,10,11,11,11,6,10,10,11
10,10,10,11,10,10,11,10,6,6,10,11,10,10,7,10,10,10,10,6,10,10,10,10,10,11,11,10,11,11
11,10,10,11,11,11,11,6,6,11,11,11,11,11,9,11,11,10,10,6,10,10,10,10,10,11,11,11,11,11
11,11,11,11,11,8,6,11,11,11,11,11,11,11,9,11,10,8,6,10,11,11,11,10,10,11,11,11,11,11
11,11,11,11,10,10,6,11,10,10,11,11,2,2,9,2,2,2,10,10,11,11,10,10,10,11,11,11,11,11
10,10,10,10,11,10,6,8,10,11,11,2,2,2,9,2,4,2,11,6,10,11,10,10,11,11,11,11,11,11
10,10,10,10,11,11,10,10,11,11,11,2,2,2,7,2,2,2,11,6,10,11,10,10,11,11,11,10,10,11
10,10,10,10,10,11,11,11,11,11,10,2,4,2,9,2,2,2,11,6,10,10,10,11,11,11,11,10,10,11
10,10,10,11,10,10,10,10,10,10,10,10,2,2,9,2,2,2,11,6,10,11,10,10,10,10,11,11,6,10
10,10,10,11,11,11,10,10,10,10,10,10,11,11,9,11,11,11,6,10,11,11,11,10,10,11,11,11,6,10
11,10,10,10,10,11,11,11,10,10,10,10,11,11,9,10,10,8,6,10,11,10,10,10,10,11,11,11,6,10
11,11,11,10,10,10,10,10,10,10,11,10,10,11,9,10,8,11,6,10,10,10,10,11,11,11,11,10,6,10
11,11,11,11,10,10,10,10,10,10,11,10,6,11,9,10,10,11,6,10,10,11,11,11,11,11,10,10,6,10
11,11,11,11,11,11,10,10,11,11,11,10,6,10,9,11,11,6,10,11,11,11,11,11,11,2,10,10,6,10
11,2,2,11,11,10,10,10,11,11,11,10,10,6,9,11,10,6,11,11,11,11,11,10,10,10,2,10,6,10
11,2,2,8,8,10,10,11,11,11,11,10,10,6,7,10,10,11,11,11,10,11,11,11,11,10,8,6,10,10
11,10,4,8,8,10,11,11,10,6,11,11,11,11,9,11,11,11,11,2,2,10,11,11,11,8,8,6,10,10
11,11,11,11,8,10,11,10,10,6,6,11,11,11,9,11,11,11,10,8,8,8,8,8,8,203,203,204,10,10
11,10,4,11,8,10,11,11,10,11,10,6,6,6,7,10,10,11,10,10,10,8,8,8,8,203,201,203,8,10
11,2,2,11,8,11,11,11,11,11,11,11,10,10,9,10,10,10,10,11,11,10,8,8,8,203,203,204,10,11
11,10,8,8,8,10,10,10,10,10,10,10,10,10,9,10,10,10,10,11,11,11,10,10,8,8,8,8,10,11
11,10,10,10,10,10,10,10,10,10,10,10,10,9,11,10,10,10,10,11,10,10,10,10,10,10,10,11,11,11
