12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,11,11,11,8,10,8,8,12,12
12,12,12,8,105,5,13,8,8,12,12,12,11,11,12,12,12,12,12,12,8,10,2,2,11,10,2,8,12,12
12,12,13,8,8,8,8,4,8,12,8,8,8,11,8,12,12,12,12,12,8,10,8,8,8,8,12,12,12,12
12,12,8,10,8,104,104,8,8,8,8,8,2,8,8,8,12,12,12,12,12,12,8,8,13,12,12,12,12,12
12,12,8,10,103,101,103,8,8,10,8,8,8,10,10,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,8,103,103,8,8,8,10,10,10,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,8,8,8,8,8,8,2,8,8,13,13,12,12,12,12,12,12,12,12,12,13,8,8,8,12,12
12,12,12,12,8,8,2,8,10,8,8,8,8,12,12,12,12,12,12,12,12,12,12,11,8,8,4,8,8,8
12,12,13,8,8,8,8,8,8,8,10,8,8,12,12,12,12,12,12,12,12,12,11,2,8,8,2,10,8,8
12,12,13,8,10,10,2,8,4,8,8,13,12,12,12,12,12,12,12,12,12,12,11,2,10,13,8,10,8,12
12,12,13,8,10,10,8,8,8,8,13,12,12,12,12,12,12,12,12,12,12,5,8,8,12,12,13,8,12,12
12,12,12,13,11,11,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,12,12,12
12,12,12,12,12,11,11,12,12,12,12,12,12,12,8,10,10,8,8,12,12,12,8,8,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,13,8,8,2,10,8,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,8,8,4,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,8,8,8,12,12,12,12,8,2,10,8,8,13,12,12,12,12,12,12,12,13,13,12,12,12,12
12,12,8,10,2,8,8,12,12,12,12,8,10,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,12,12
12,12,12,8,10,2,5,12,12,12,12,12,12,12,12,12,12,12,12,12,13,8,8,2,8,10,10,8,8,12
12,12,12,13,8,8,12,12,12,12,12,12,12,12,12,12,12,12,13,13,8,8,10,10,8,2,8,8,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,8,8,4,8,8,10,8,8,8,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,8,11,8,8,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,8,8,2,8,8,11,8,12,12,12
13,13,12,12,12,12,12,12,8,8,12,12,12,12,12,12,12,11,8,8,10,10,8,203,203,11,8,12,12,12
8,2,8,12,12,12,12,8,10,10,8,13,12,12,12,12,12,11,10,8,8,10,10,203,201,203,8,8,8,12
2,8,13,12,12,12,12,8,10,2,8,13,12,12,12,12,11,10,8,2,8,10,10,204,204,8,8,8,12,12
8,4,2,13,12,12,12,12,5,8,2,8,13,12,12,12,12,11,8,8,8,8,4,8,8,8,205,13,12,12
8,10,2,13,12,12,12,12,13,8,10,8,12,12,12,12,12,11,11,13,13,8,8,8,5,12,12,12,12,12
8,10,8,8,12,12,12,12,12,13,13,8,8,12,12,12,12,12,12,12,12,12,8,8,12,12,12,12,12,12
8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
