11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,2,102,102,102,102,11,11,6,6,6,6,6,6,11,11,11,11,6,6,6,6,202,202,11,11
11,11,11,11,11,2,8,8,8,10,10,6,6,11,11,11,11,11,6,6,6,6,6,11,11,11,6,6,202,11
11,11,11,11,2,8,8,8,10,6,6,11,11,11,11,8,8,11,11,11,11,6,2,11,11,11,11,6,202,11
11,11,8,11,11,2,11,8,10,6,11,11,11,11,12,12,13,12,12,12,11,6,2,11,11,11,11,11,6,202
11,11,6,11,11,11,8,10,6,11,11,11,12,12,12,12,12,12,12,12,205,6,2,11,11,11,11,11,6,202
11,11,11,11,11,11,10,10,10,6,6,11,11,12,12,12,12,12,12,12,12,13,6,2,2,11,11,11,11,6
11,11,11,11,11,6,6,6,6,11,6,6,11,11,11,12,12,12,12,12,12,12,6,6,2,11,11,11,6,11
11,11,6,6,6,6,11,11,11,11,11,11,6,6,6,11,11,12,12,12,12,12,12,12,6,2,11,11,11,6
11,6,10,10,8,10,12,12,12,11,11,11,11,11,6,11,12,12,12,12,12,12,12,12,6,2,11,11,6,11
11,8,8,8,8,8,12,12,12,12,11,11,11,11,6,8,11,11,12,12,12,12,12,12,12,6,2,11,6,11
11,6,10,8,11,12,12,12,12,12,12,11,11,6,8,4,11,8,105,12,12,12,12,12,11,6,11,6,11,11
11,2,6,8,11,11,12,12,12,12,12,11,8,8,6,8,103,103,8,8,12,12,12,11,11,11,6,6,11,11
11,11,6,10,11,12,12,12,12,12,8,8,8,8,6,103,101,103,8,4,12,13,6,8,11,11,11,6,11,11
11,6,6,10,12,12,12,12,12,12,8,8,8,8,8,4,103,103,8,8,12,12,12,11,11,11,11,11,6,11
6,11,11,8,205,12,12,12,12,12,8,102,8,8,8,8,8,8,105,12,12,12,12,12,11,11,11,6,10,8
6,11,11,8,8,13,12,12,12,12,12,8,8,8,8,8,10,8,8,12,12,12,12,12,12,11,202,6,10,8
6,2,11,11,8,12,12,12,12,12,12,13,8,8,8,8,8,13,12,12,12,12,12,12,11,10,6,10,8,8
11,6,11,11,8,12,12,12,12,12,12,12,13,13,13,13,13,13,12,12,12,12,12,12,11,10,6,10,8,11
11,6,11,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,6,10,11,11
11,2,6,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,6,10,11
11,2,6,8,8,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,6,10,11
11,11,2,6,8,13,12,12,12,12,12,12,12,13,13,13,12,12,12,12,12,12,12,12,12,13,11,10,6,11
11,202,6,8,8,12,12,12,12,12,12,12,13,8,8,8,12,12,12,12,12,12,12,12,205,8,10,6,11,11
11,11,202,6,8,8,12,12,12,12,12,12,13,8,8,8,8,8,12,12,12,12,12,13,205,8,10,6,204,11
11,11,202,6,8,11,11,11,12,12,12,8,8,8,8,8,8,8,8,12,12,12,8,8,8,203,203,204,11,11
11,11,11,202,6,6,11,11,11,202,10,10,10,10,8,8,8,8,8,8,11,11,11,6,6,203,201,203,11,11
11,11,11,202,202,6,6,10,10,6,6,6,6,10,10,10,10,10,202,11,11,11,6,11,204,203,203,11,11,11
11,11,11,11,11,11,11,6,6,6,11,11,11,6,6,6,6,6,6,11,11,6,6,11,11,11,11,11,6,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,11,11,11,11,11,11,11,8,11
